MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LandSlope_Mod,LandSlope_Sev,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC
90,127035.23448420464,78.0,7060,176089.5498929543,164164.85018944915,183441.46344586575,179950.05742616134,140904.2191780822,143349.48537578675,7,5,1997,1998,171077.48219472994,178244.3257876119,210288.65697578923,210743.62429001002,200.0,168869.01632420093,221845.2456360078,232169.58154413782,1309,183453.7229458783,0,35,1344,180670.64605122097,211490.56365834005,185652.48040866305,1344,0,0,1344,2,0,2,0,2,2,181937.7426632337,0,180921.19589041095,201627.13136986303,784,185802.54052726802,186460.00744518626,0,0,0,0,0,0,0,11,2008,171976.80481447003,206300,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,190160.40928833946,0.0,16635,183133.41215008934,187913.0599833956,185224.48665901885,181773.3072608619,185825.3162237993,176209.93732471083,6,7,1977,2000,171773.6313619456,180238.89337859975,222476.65379825654,220531.77701674277,126.0,184302.54226817703,148793.16362702977,161103.83775924085,1246,185324.4925261686,0,356,1602,182555.99476961396,159549.87352981872,187240.3652034425,1602,0,0,1602,0,1,2,0,3,1,183856.24722527748,1,205888.6941845438,203116.58081421113,529,188180.9152155406,188289.4514542016,240,0,0,0,0,0,0,6,2009,174533.7870692423,215000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,100.0,21750,178489.28961406744,161758.9591780822,148076.2391780822,181484.8140179127,186080.85319727138,177217.15836269865,5,5,1954,1954,216737.1549343025,180793.75578852816,161936.0535424952,166465.06334626654,0.0,184803.1361467939,151572.24116518308,174481.53227860315,0,184648.6339145281,0,988,988,182644.13387730793,215948.4872831435,132072.0374544824,988,0,0,988,0,0,1,0,2,1,184055.0118454334,0,180921.19589041095,202277.2460297356,520,187650.53864047557,188220.00182904213,0,0,0,0,0,0,0,2,2008,174847.76121223494,113000,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
60,190239.06526649263,80.0,9200,178489.28961406744,290100.4641605607,184599.263273081,181484.8140179127,186080.85319727138,208424.82691595703,8,5,1998,1998,172035.03598133638,180793.75578852816,212250.8743230328,212874.74275929548,473.0,184803.1361467939,222913.10558283792,232556.4850855151,986,184648.6339145281,0,484,1470,182644.13387730793,156636.94614099566,186893.81772331556,1470,1160,0,2630,1,0,2,1,4,1,184055.0118454334,1,205032.46167520652,202277.2460297356,696,187650.53864047557,188220.00182904213,0,66,0,0,0,0,0,6,2008,174847.76121223494,315000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,191233.32829829317,72.0,9000,177369.49877805647,146372.301776753,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,6,5,1956,1956,171476.40430315665,179840.24285865988,154365.84369308734,152416.7694479037,74.0,183898.69899894626,149870.9774088257,158843.65157832042,616,185133.43936837843,0,580,1196,181920.61728043645,158311.73448420467,130196.73515981736,1196,0,0,1196,1,0,1,0,2,1,183469.79688023945,1,229321.8827813421,202535.0966698494,297,187494.1124375275,187858.72426065805,0,44,0,0,0,0,0,5,2008,173064.5194911173,139000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
60,132291.26351046213,60.0,3378,178489.28961406744,137642.77187033772,184599.263273081,181484.8140179127,186080.85319727138,208424.82691595703,7,8,1946,1992,172035.03598133638,180793.75578852816,161936.0535424952,166465.06334626654,0.0,168790.58302200082,151572.24116518308,174481.53227860315,0,184648.6339145281,0,651,651,182644.13387730793,156636.94614099566,186893.81772331556,707,682,0,1389,0,0,1,1,3,1,184055.0118454334,2,223463.80621874318,137979.68226070475,240,187650.53864047557,188220.00182904213,0,0,126,0,0,0,0,9,2009,174847.76121223494,135000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
80,190239.06526649263,0.0,12800,178489.28961406744,180543.44368340945,184599.263273081,181484.8140179127,186080.85319727138,168226.32191780824,7,5,1989,1989,172035.03598133638,180793.75578852816,152436.4583364868,152161.7083365949,145.0,184803.1361467939,222913.10558283792,232556.4850855151,1518,184648.6339145281,0,0,1518,182644.13387730793,156636.94614099566,186893.81772331556,1644,0,0,1644,1,1,2,0,2,1,184055.0118454334,1,205032.46167520652,202277.2460297356,569,187650.53864047557,188220.00182904213,80,0,0,0,396,0,0,8,2009,174847.76121223494,275000,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,77.0,8593,178489.28961406744,149162.8113031629,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,4,6,1957,1957,216737.1549343025,180793.75578852816,151164.8740923722,151935.2683365949,0.0,184803.1361467939,151572.24116518308,151167.35928863255,288,184648.6339145281,0,619,907,182644.13387730793,215948.4872831435,186893.81772331556,907,0,0,907,0,0,1,0,3,1,184055.0118454334,0,180921.19589041095,137979.68226070475,352,187650.53864047557,188220.00182904213,0,0,0,0,0,0,0,7,2008,174847.76121223494,109008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,64.0,6762,178489.28961406744,199496.7436712329,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,7,5,2007,2007,172035.03598133638,180793.75578852816,212250.8743230328,212874.74275929548,108.0,184803.1361467939,222913.10558283792,232556.4850855151,664,184648.6339145281,0,544,1208,182644.13387730793,215948.4872831435,186893.81772331556,1208,0,0,1208,1,0,2,0,2,1,184055.0118454334,0,180921.19589041095,202277.2460297356,628,187650.53864047557,188220.00182904213,105,54,0,0,0,0,0,9,2007,260990.70055050566,195400,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,130.0,11457,176883.77038486628,221609.86733958183,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,6,5,1988,1988,172035.03598133638,180793.75578852816,161936.0535424952,166465.06334626654,0.0,184803.1361467939,151572.24116518308,232556.4850855151,1005,184648.6339145281,0,387,1392,182644.13387730793,144902.59092130003,186893.81772331556,1412,0,0,1412,1,0,2,0,3,1,184055.0118454334,1,205032.46167520652,202277.2460297356,576,187650.53864047557,188220.00182904213,0,0,169,0,0,0,0,3,2009,174847.76121223494,175000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
160,127035.23448420464,21.0,1680,176089.5498929543,135828.47835616439,183441.46344586575,179950.05742616134,142273.16581050228,206117.7423531619,6,5,1971,1971,171077.48219472994,178244.3257876119,164255.2470908823,167992.761130137,232.0,182734.72932716325,150904.94155428815,162398.1922936049,387,183453.7229458783,0,96,483,180670.64605122097,141342.79520147401,185652.48040866305,483,504,0,987,0,0,1,1,2,1,181937.7426632337,0,180921.19589041095,135332.02115168422,264,185802.54052726802,186460.00744518626,0,0,0,0,0,0,0,7,2008,152750.27811404906,85400,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
50,128572.50570776255,60.0,5586,176192.88896983134,132113.66622477537,148141.61278538813,181773.3072608619,185825.3162237993,143988.1774733638,6,7,1920,1998,171773.6313619456,180238.89337859975,152590.35461776404,153069.59760273973,0.0,184302.54226817703,133747.59470168684,170492.02766362252,0,185324.4925261686,0,901,901,182555.99476961396,159549.87352981872,187240.3652034425,1088,110,0,1198,0,0,1,0,4,1,183856.24722527748,0,180921.19589041095,180921.19589041095,0,180921.19589041095,180921.19589041095,0,98,0,0,0,0,0,9,2008,166961.1740531829,79900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
160,132291.26351046213,24.0,1920,178489.28961406744,135700.5199523526,184599.263273081,181484.8140179127,183871.86692759293,208424.82691595703,5,5,1971,1971,172035.03598133638,180793.75578852816,161936.0535424952,166465.06334626654,376.0,184803.1361467939,151572.24116518308,162009.50510055377,471,184648.6339145281,0,294,765,182644.13387730793,215948.4872831435,186893.81772331556,765,600,0,1365,1,0,1,1,2,1,156175.3147080029,0,180921.19589041095,137979.68226070475,440,187650.53864047557,188220.00182904213,240,36,0,0,0,0,0,8,2007,174847.76121223494,122500,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
60,190239.06526649263,100.0,10839,176883.77038486628,194458.05278538814,184599.263273081,181484.8140179127,186080.85319727138,208424.82691595703,6,5,1997,1998,172035.03598133638,180793.75578852816,212250.8743230328,212874.74275929548,0.0,184803.1361467939,222913.10558283792,174481.53227860315,0,184648.6339145281,0,926,926,182644.13387730793,215948.4872831435,186893.81772331556,926,678,0,1604,0,0,2,1,3,1,184055.0118454334,1,205032.46167520652,202277.2460297356,470,187650.53864047557,188220.00182904213,0,36,0,0,0,0,0,7,2008,174847.76121223494,181000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
180,130292.5516880006,21.0,1890,177369.49877805647,131765.73734365692,184468.41940953254,181311.71828673297,143856.78171530674,144608.9746074173,4,7,1972,1972,171476.40430315665,179840.24285865988,223523.05015091712,220819.66032040864,0.0,169556.80126114373,149870.9774088257,164987.6965899155,495,185133.43936837843,0,135,630,181920.61728043645,158311.73448420467,186903.34350873178,630,0,0,630,1,0,1,0,1,1,183469.79688023945,0,180921.19589041095,180921.19589041095,0,180921.19589041095,180921.19589041095,88,0,0,0,0,0,0,6,2008,173064.5194911173,81000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60,191083.31517272186,43.0,10667,214415.93618865963,194596.47730525455,199728.47835616439,179950.05742616134,184738.37905625423,206117.7423531619,7,6,1996,1996,171077.48219472994,178244.3257876119,210288.65697578923,210743.62429001002,0.0,182734.72932716325,221845.2456360078,232169.58154413782,385,199564.47835616439,344,70,799,180670.64605122097,211490.56365834005,185652.48040866305,827,834,0,1661,1,0,2,1,3,1,181937.7426632337,1,202636.72746655295,201627.13136986303,550,185802.54052726802,186460.00744518626,158,61,0,0,0,0,0,4,2009,167767.66324200912,212000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
50,130292.5516880006,40.0,4400,177369.49877805647,134176.14665592264,184468.41940953254,181311.71828673297,185924.04816297858,148652.67684176465,6,8,1920,1950,171476.40430315665,179840.24285865988,170740.06754841757,164758.78424657535,0.0,183898.69899894626,136828.07167123287,171739.15930117134,0,185133.43936837843,0,648,648,181920.61728043645,143519.17068568626,130196.73515981736,734,384,0,1118,0,0,1,0,2,1,183469.79688023945,0,180921.19589041095,135700.41450885398,440,187494.1124375275,187858.72426065805,0,0,0,0,0,0,0,10,2006,173064.5194911173,116000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
45,128366.33139328554,50.0,6000,176830.30997541273,134875.63722248466,184580.31393592924,181316.743091842,185992.9014662353,140586.90722291407,6,7,1926,2004,171576.23386148512,179944.5975465493,153973.41317823526,148706.64856490542,0.0,184300.10210010127,225924.77091393914,170418.019223492,0,184734.92789625283,0,884,884,182264.44788099316,156124.44266144815,187158.02315297228,904,0,0,904,0,0,1,0,2,1,183712.11440409094,0,180921.19589041095,134212.3418029165,180,188012.89654544982,188271.9244019628,0,0,105,0,0,0,0,1,2009,172962.0638103184,119000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
30,191083.31517272186,40.0,4280,176089.5498929543,209292.5705898798,183441.46344586575,179950.05742616134,184738.37905625423,175524.30905220288,5,6,1913,2002,171077.48219472994,178244.3257876119,163152.93621575343,172480.51480335838,0.0,182734.72932716325,221845.2456360078,154950.1758662369,365,183453.7229458783,0,75,440,180670.64605122097,141342.79520147401,185652.48040866305,694,0,0,694,0,0,1,0,2,1,181937.7426632337,1,225647.35909030453,135332.02115168422,352,201259.09794520546,186460.00744518626,0,0,34,0,0,0,0,3,2007,171976.80481447003,90350,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
50,191083.31517272186,67.0,12354,181031.04892367907,137170.33640951692,183441.46344586575,179950.05742616134,184738.37905625423,146778.6026390008,6,8,1920,2000,171077.48219472994,178244.3257876119,146911.80436151786,149234.10689823874,0.0,182734.72932716325,134667.34319774128,167643.80735317274,0,183453.7229458783,0,684,684,180670.64605122097,159713.80467758104,185652.48040866305,684,512,0,1196,0,0,1,0,3,1,181937.7426632337,0,180921.19589041095,135332.02115168422,528,185802.54052726802,186460.00744518626,0,46,0,0,0,0,800,8,2009,198846.82990867578,110000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
20,191233.32829829317,105.0,15431,177369.49877805647,296458.38831811264,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,10,5,2008,2008,217006.3022536456,179840.24285865988,214779.58038757098,216070.71346458318,200.0,183898.69899894626,227015.4190232049,233482.38990880968,1767,185392.47835616439,539,788,3094,181920.61728043645,215068.50326484017,186903.34350873178,2402,0,0,2402,1,0,2,0,2,1,183469.79688023945,2,229321.8827813421,202535.0966698494,672,187494.1124375275,187858.72426065805,0,72,0,0,170,0,0,4,2009,173064.5194911173,555000,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,191788.16806822573,92.0,12108,176830.30997541273,132339.17023053791,184580.31393592924,181316.743091842,142401.82613277136,176000.72501529913,4,4,1955,1955,171576.23386148512,179944.5975465493,213860.54492631304,214053.8553226605,270.0,184300.10210010127,150889.41111757548,162493.81361119208,133,184734.92789625283,0,1307,1440,182264.44788099316,144007.55319568908,130416.03424657533,1440,0,0,1440,0,0,2,0,4,2,183712.11440409094,0,180921.19589041095,180921.19589041095,0,180921.19589041095,180921.19589041095,0,0,0,0,0,0,0,9,2008,172962.0638103184,118000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,130292.5516880006,52.0,6240,177369.49877805647,135865.79167743603,184468.41940953254,181311.71828673297,185924.04816297858,148652.67684176465,5,7,1930,1992,171476.40430315665,179840.24285865988,150367.16645911167,150907.76662644616,0.0,183898.69899894626,227015.4190232049,171739.15930117134,0,185133.43936837843,0,1078,1078,181920.61728043645,143519.17068568626,186903.34350873178,1128,445,0,1573,0,0,2,0,3,1,183469.79688023945,1,229321.8827813421,135700.41450885398,360,187494.1124375275,187858.72426065805,0,0,0,0,0,0,0,6,2008,173064.5194911173,162900,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
120,190160.40928833946,53.0,3922,176192.88896983134,188709.43299583087,185224.48665901885,181773.3072608619,180745.2895890411,176209.93732471083,7,5,2006,2007,171773.6313619456,180238.89337859975,158803.23996221068,168507.07997038134,72.0,184302.54226817703,224333.79845953133,170492.02766362252,0,185324.4925261686,0,1258,1258,182555.99476961396,213698.3425555805,187240.3652034425,1258,0,0,1258,0,0,2,0,2,1,183856.24722527748,1,222071.2323531978,203116.58081421113,648,188180.9152155406,188289.4514542016,144,16,0,0,0,0,0,6,2007,258406.84221207505,172500,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60,190160.40928833946,70.0,8750,176192.88896983134,198714.87376966007,185224.48665901885,181773.3072608619,185825.3162237993,211194.49169099482,7,5,1994,1995,171773.6313619456,180238.89337859975,213616.7330833042,214423.47035201915,0.0,170980.13787726918,224333.79845953133,234934.10814502594,642,185324.4925261686,0,273,915,182555.99476961396,213698.3425555805,187240.3652034425,933,975,0,1908,1,0,2,1,4,1,183856.24722527748,1,205888.6941845438,203116.58081421113,493,188180.9152155406,188289.4514542016,144,133,0,0,0,0,0,7,2008,174533.7870692423,210000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
20,191233.32829829317,73.0,9855,181397.07156459242,132244.07542916594,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,6,5,1956,1956,217006.3022536456,179840.24285865988,154365.84369308734,152416.7694479037,0.0,183898.69899894626,149870.9774088257,171739.15930117134,0,185133.43936837843,0,1436,1436,181920.61728043645,135665.97831050228,186903.34350873178,1689,0,0,1689,0,0,1,0,3,1,183469.79688023945,1,229321.8827813421,202535.0966698494,480,187494.1124375275,187858.72426065805,0,0,0,0,0,0,0,11,2009,150936.1295413937,127500,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
20,191233.32829829317,137.0,16492,181397.07156459242,146372.301776753,201372.28277886496,181311.71828673297,185924.04816297858,175412.84046329584,6,6,1966,2002,171476.40430315665,179840.24285865988,194983.88382507904,166148.97586431834,0.0,183898.69899894626,149870.9774088257,164987.6965899155,247,164235.32613277136,713,557,1517,181920.61728043645,215068.50326484017,186903.34350873178,1888,0,0,1888,0,0,2,1,2,1,179230.59794520546,1,229321.8827813421,202535.0966698494,578,187494.1124375275,187858.72426065805,0,0,0,0,0,0,0,6,2010,173064.5194911173,190000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60,191083.31517272186,0.0,11214,181031.04892367907,190655.69505658132,183441.46344586575,179950.05742616134,184738.37905625423,206117.7423531619,7,5,1998,1999,171077.48219472994,178244.3257876119,210288.65697578923,210743.62429001002,0.0,182734.72932716325,221845.2456360078,167643.80735317274,0,183453.7229458783,0,930,930,180670.64605122097,159713.80467758104,185652.48040866305,956,930,0,1886,0,0,2,1,4,1,181937.7426632337,1,202636.72746655295,201627.13136986303,431,185802.54052726802,186460.00744518626,89,0,0,0,0,0,0,7,2006,171976.80481447003,199900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
50,130292.5516880006,50.0,8600,177369.49877805647,118661.33227959256,184468.41940953254,181311.71828673297,185924.04816297858,148652.67684176465,6,6,1937,1950,171476.40430315665,179840.24285865988,150367.16645911167,150907.76662644616,0.0,183898.69899894626,136828.07167123287,171739.15930117134,0,185133.43936837843,0,780,780,181920.61728043645,143519.17068568626,186903.34350873178,780,596,0,1376,0,0,2,0,3,1,183469.79688023945,1,229321.8827813421,135700.41450885398,198,187494.1124375275,187858.72426065805,0,0,0,0,0,0,0,6,2006,173064.5194911173,119500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50,130292.5516880006,50.0,6000,177369.49877805647,134176.14665592264,184468.41940953254,181311.71828673297,185924.04816297858,148652.67684176465,3,7,1948,2002,171476.40430315665,179840.24285865988,150367.16645911167,150907.76662644616,0.0,169556.80126114373,149870.9774088257,164987.6965899155,331,185133.43936837843,0,318,649,181920.61728043645,215068.50326484017,186903.34350873178,679,504,0,1183,0,0,1,1,2,1,183469.79688023945,0,180921.19589041095,135700.41450885398,308,187494.1124375275,187858.72426065805,0,176,0,0,0,0,0,6,2007,173064.5194911173,120000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
30,130292.5516880006,70.0,5684,177369.49877805647,134176.14665592264,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,6,8,1930,2005,217006.3022536456,179840.24285865988,154365.84369308734,152416.7694479037,0.0,183898.69899894626,136828.07167123287,171739.15930117134,0,185133.43936837843,0,813,813,181920.61728043645,215068.50326484017,130196.73515981736,813,0,0,813,0,0,1,0,2,1,183469.79688023945,0,180921.19589041095,135700.41450885398,270,137739.22831050228,136097.26915957054,0,113,0,0,0,0,0,6,2006,173064.5194911173,110000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20,190239.06526649263,62.0,70761,178489.28961406744,207731.4468587624,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,7,5,1975,1975,172035.03598133638,222550.85420743638,177844.19735059462,169098.95048282057,0.0,184803.1361467939,151572.24116518308,162009.50510055377,655,184648.6339145281,0,878,1533,182644.13387730793,144902.59092130003,186893.81772331556,1533,0,0,1533,1,0,2,0,2,1,184055.0118454334,2,205032.46167520652,202277.2460297356,576,187650.53864047557,188220.00182904213,200,54,0,0,0,0,0,12,2006,174847.76121223494,280000,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
60,191788.16806822573,0.0,9303,183011.7262212458,226676.54664057406,184580.31393592924,181316.743091842,185992.9014662353,210342.2118448481,6,5,1996,1997,220373.38846683016,179944.5975465493,213860.54492631304,214053.8553226605,42.0,184300.10210010127,225924.77091393914,162493.81361119208,742,184734.92789625283,0,130,872,182264.44788099316,215635.49074942255,187158.02315297228,888,868,0,1756,1,0,2,1,3,1,183712.11440409094,0,180921.19589041095,203330.3589886453,422,188012.89654544982,188271.9244019628,144,122,0,0,0,0,0,7,2007,172962.0638103184,204000,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60,210433.74537943033,75.0,9000,178489.28961406744,220646.50580891277,184599.263273081,181484.8140179127,186080.85319727138,208424.82691595703,8,5,2008,2008,172035.03598133638,180793.75578852816,212250.8743230328,212874.74275929548,0.0,184803.1361467939,222913.10558283792,174481.53227860315,0,184648.6339145281,0,768,768,182644.13387730793,215948.4872831435,186893.81772331556,786,804,0,1590,0,0,2,1,3,1,184055.0118454334,0,180921.19589041095,202277.2460297356,676,187650.53864047557,188220.00182904213,0,30,0,0,0,0,0,6,2009,174847.76121223494,210000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
